-553.000000,613.066788,-77.917759,25.693900,-12.093464,6.878296,-4.407075,3.068084,-2.272554,1.767488,-1.430829,1.198370,-1.034039,0.916543,-0.832898,0.775110,-0.738445,0.720587,-0.721422,0.743556,-0.794186,0.890978,-1.084605,1.607578,-1.000000
-238.472546,190.678969,60.032304,-17.381263,7.876806,-4.408064,2.800698,-1.940197,1.432636,-1.111895,0.898775,-0.751943,0.648306,-0.574285,0.521624,-0.485250,0.462159,-0.450875,0.451314,-0.465093,0.496706,-0.557197,0.678250,-1.005258,0.625320
68.092713,-134.871007,35.912924,40.685818,-14.545905,7.483107,-4.565429,3.091269,-2.250425,1.730219,-1.389424,1.156921,-0.993941,0.878086,-0.795904,0.739193,-0.703109,0.685242,-0.685356,0.705835,-0.753451,0.844914,-1.028233,1.523785,-0.947842
-34.650189,60.259611,-62.784791,14.401597,30.788329,-12.167780,6.718553,-4.325030,3.056803,-2.306078,1.828117,-1.508288,1.287083,-1.131277,1.021387,-0.945716,0.897392,-0.872931,0.871775,-0.896782,0.956434,-1.071845,1.303838,-1.931763,1.201552
21.774692,-36.460352,29.969387,-41.106626,7.580910,25.058409,-10.523819,6.090085,-4.072769,2.972578,-2.306201,1.874578,-1.582562,1.379929,-1.238349,1.141242,-1.078971,1.046551,-1.042815,1.070857,-1.140573,1.276970,-1.552360,2.299167,-1.429959
-15.276116,25.168039,-19.017343,20.038620,-30.908950,4.571221,21.429025,-9.387231,5.623759,-3.873665,2.901701,-2.304710,1.914552,-1.649975,1.467790,-1.343697,1.263845,-1.220958,1.212800,-1.242408,1.320876,-1.476874,1.793788,-2.655466,1.651375
11.467025,-18.734232,13.593073,-12.962849,15.208009,-25.105602,2.972587,19.005779,-8.596540,5.293848,-3.736604,2.862038,-2.320934,1.966679,-1.728111,1.567492,-1.464017,1.406703,-1.391476,1.420880,-1.506975,1.682011,-2.040573,3.018897,-1.877110
-9.010196,14.648132,-10.388183,9.418471,-9.933195,12.412873,-21.451235,2.011447,17.348621,-8.053501,5.075873,-3.659849,2.859908,-2.364268,2.041698,-1.828616,1.691798,-1.613919,1.587703,-1.614490,1.706971,-1.900953,2.302750,-3.404024,2.116182
7.315943,-11.856629,8.290038,-7.297061,7.281897,-8.151748,10.636029,-19.017532,1.376272,16.220798,-7.699267,4.953236,-3.641409,2.899424,-2.441890,2.148834,-1.962703,1.854547,-1.811348,1.831968,-1.929144,2.142213,-2.590090,3.824870,-2.377248
-6.087970,9.845757,-6.819503,5.889987,-5.686538,6.007667,-7.007888,9.445690,-17.355297,0.920885,15.488281,-7.499485,4.916943,-3.681922,2.985903,-2.562125,2.299126,-2.144724,2.075014,-2.083940,2.183194,-2.415466,2.913465,-4.296856,2.669802
5.162700,-8.336997,5.736669,-4.891224,4.621523,-4.714220,5.181626,-6.236387,8.629439,-16.224695,0.567892,15.074970,-7.436258,4.964852,-3.785933,3.127872,-2.736902,2.508499,-2.396407,2.384630,-2.481595,2.732775,-3.286138,4.838562,-3.005252
-4.443122,7.167237,-4.908364,4.146733,-3.860110,3.847526,-4.078237,4.620549,-5.704667,8.072590,-15.490468,0.271332,14.941566,-7.504306,5.101694,-3.963292,3.339281,-2.984882,2.802403,-2.754499,2.841533,-3.110218,3.725377,-5.473866,3.398211
3.868326,-6.234985,4.254832,-3.570402,3.288104,-3.224938,3.336942,-3.643102,4.231551,-5.340297,7.709947,-15.075959,0.000000,15.075959,-7.709947,5.340297,-4.231551,3.643102,-3.336942,3.224938,-3.288104,3.570402,-4.254832,6.234985,-3.868326
-3.398211,5.473866,-3.725377,3.110218,-2.841533,2.754499,-2.802403,2.984882,-3.339281,3.963292,-5.101694,7.504306,-14.941566,-0.271332,15.490468,-8.072590,5.704667,-4.620549,4.078237,-3.847526,3.860110,-4.146733,4.908364,-7.167237,4.443122
3.005252,-4.838562,3.286138,-2.732775,2.481595,-2.384630,2.396407,-2.508499,2.736902,-3.127872,3.785933,-4.964852,7.436258,-15.074970,-0.567892,16.224695,-8.629439,6.236387,-5.181626,4.714220,-4.621523,4.891224,-5.736669,8.336997,-5.162700
-2.669802,4.296856,-2.913465,2.415466,-2.183194,2.083940,-2.075014,2.144724,-2.299126,2.562125,-2.985903,3.681922,-4.916943,7.499485,-15.488281,-0.920885,17.355297,-9.445690,7.007888,-6.007667,5.686538,-5.889987,6.819503,-9.845757,6.087970
2.377248,-3.824870,2.590090,-2.142213,1.929144,-1.831968,1.811348,-1.854547,1.962703,-2.148834,2.441890,-2.899424,3.641409,-4.953236,7.699267,-16.220798,-1.376272,19.017532,-10.636029,8.151748,-7.281897,7.297061,-8.290038,11.856629,-7.315943
-2.116182,3.404024,-2.302750,1.900953,-1.706971,1.614490,-1.587703,1.613919,-1.691798,1.828616,-2.041698,2.364268,-2.859908,3.659849,-5.075873,8.053501,-17.348621,-2.011447,21.451235,-12.412873,9.933195,-9.418471,10.388183,-14.648132,9.010196
1.877110,-3.018897,2.040573,-1.682011,1.506975,-1.420880,1.391476,-1.406703,1.464017,-1.567492,1.728111,-1.966679,2.320934,-2.862038,3.736604,-5.293848,8.596540,-19.005779,-2.972587,25.105602,-15.208009,12.962849,-13.593073,18.734232,-11.467025
-1.651375,2.655466,-1.793788,1.476874,-1.320876,1.242408,-1.212800,1.220958,-1.263845,1.343697,-1.467790,1.649975,-1.914552,2.304710,-2.901701,3.873665,-5.623759,9.387231,-21.429025,-4.571221,30.908950,-20.038620,19.017343,-25.168039,15.276116
1.429959,-2.299167,1.552360,-1.276970,1.140573,-1.070857,1.042815,-1.046551,1.078971,-1.141242,1.238349,-1.379929,1.582562,-1.874578,2.306201,-2.972578,4.072769,-6.090085,10.523819,-25.058409,-7.580910,41.106626,-29.969387,36.460352,-21.774692
-1.201552,1.931763,-1.303838,1.071845,-0.956434,0.896782,-0.871775,0.872931,-0.897392,0.945716,-1.021387,1.131277,-1.287083,1.508288,-1.828117,2.306078,-3.056803,4.325030,-6.718553,12.167780,-30.788329,-14.401597,62.784791,-60.259611,34.650189
0.947842,-1.523785,1.028233,-0.844914,0.753451,-0.705835,0.685356,-0.685242,0.703109,-0.739193,0.795904,-0.878086,0.993941,-1.156921,1.389424,-1.730219,2.250425,-3.091269,4.565429,-7.483107,14.545905,-40.685818,-35.912924,134.871007,-68.092713
-0.625320,1.005258,-0.678250,0.557197,-0.496706,0.465093,-0.451314,0.450875,-0.462159,0.485250,-0.521624,0.574285,-0.648306,0.751943,-0.898775,1.111895,-1.432636,1.940197,-2.800698,4.408064,-7.876806,17.381263,-60.032304,-190.678969,238.472546
1.000000,-1.607578,1.084605,-0.890978,0.794186,-0.743556,0.721422,-0.720587,0.738445,-0.775110,0.832898,-0.916543,1.034039,-1.198370,1.430829,-1.767488,2.272554,-3.068084,4.407075,-6.878296,12.093464,-25.693900,77.917759,-613.066788,553.000000
